,address,num_bathrooms,num_bedrooms,lat,long,price
858,"106 Onepu Road, Lyall Bay, Wellington",1,3,-41.3237077833,174.795206167,"$797,000"
859,"69 Brougham Street, Mount Victoria, Wellington",2,4,-41.2975441167,174.785080333,"$1,780,000"
860,"1 Glasgow Street, Kelburn, Wellington",2,4,-41.28719995,174.766753033,"$1,535,000"
861,"38 Hornsey Road, Melrose, Wellington",1,3,-41.3277228333,174.786656467,"$967,777"
862,"16 Garden Road, Northland, Wellington",2,4,-41.2837439667,174.759595483,"$870,000"
863,"34 Westview Grove, Miramar, Wellington",2,4,-41.3240223833,174.821140867,"$821,000"
864,"14 Glen Road, Kelburn, Wellington",2,4,-41.2856471667,174.76404195,"$1,610,000"
865,"4 Goldies Brae, Thorndon, Wellington",3,4,-41.2674129833,174.780059917,"$2,195,000"
866,"414A Evans Bay Parade, Hataitai, Wellington",2,3,-41.3064750667,174.798328567,"$1,020,000"
867,"104 Wallace Street, Mount Cook, Wellington",1,3,-41.3055757667,174.77487745,"$697,000"
868,"10A Palm Grove, Berhampore, Wellington",2,3,-41.3191745167,174.7743006,"$942,500"
869,"1A Port Street, Mount Victoria, Wellington",1,3,-41.2953359167,174.7888495,"$1,050,000"
870,"14 Winston Street, Crofton Downs, Wellington",2,4,-41.2561422333,174.764226467,"$821,000"
871,"30 Tanera Crescent, Brooklyn, Wellington",2,4,-41.3016216833,174.76311275,"$961,000"
872,"54 Fox Street, Ngaio, Wellington",1,3,-41.245808,174.77611,"$642,500"
873,"200 Sydney Street West, Thorndon, Wellington",1,2,-41.2786644,174.77144045,"$838,000"
874,"65 Constable Street, Newtown, Wellington",2,3,-41.3130292833,174.7833056,"$806,500"
875,"19 Grant Road, Thorndon, Wellington",2,4,-41.2687665167,174.779056033,"$1,560,000"
876,"58 Salamanca Road, Kelburn, Wellington",2,3,-41.2843923833,174.769205383,"$1,465,000"
877,"63 Hazlewood Avenue, Karori, Wellington",1,2,-41.2968674333,174.724413583,"$581,000"
878,"8A Ellesmere Avenue, Miramar, Wellington",1,3,-41.3230984167,174.816083967,"$795,000"
879,"28B Punjab Street, Khandallah, Wellington",2,3,-41.2531733763,174.785593836,"$1,253,000"
880,"8 Crieff Street, Northland, Wellington",3,4,-41.28456075,174.759905567,"$2,200,000"
881,"3 Chisenhall Street, Karori, Wellington",3,5,-41.2827860833,174.748912483,"$1,500,000"
882,"78 Oban Street, Wadestown, Wellington",1,3,-41.2592625667,174.777869083,"$775,000"
883,"260 Rintoul Street, Berhampore, Wellington",1,3,-41.3219326333,174.777124783,"$830,000"
884,"2/15 Apu Crescent, Lyall Bay, Wellington",1,2,-41.3260604333,174.796480483,"$601,215"
885,"439 Broadway, Miramar, Wellington",1,3,-41.3250118333,174.817296167,"$681,000"
886,"92 Mairangi Road, Wadestown, Wellington",2,4,-41.2663462333,174.766953983,"$875,000"
887,"13 Victory Avenue, Karori, Wellington",1,3,-41.2818616,174.729592433,"$636,000"
888,"78 The Parade, Island Bay, Wellington",1,3,-41.3318573833,174.77344975,"$820,000"
889,"43 Overtoun Terrace, Hataitai, Wellington",2,4,-41.3075028667,174.79652235,"$1,057,500"
890,"1/90 Allington Road, Karori, Wellington",1,3,-41.29035475,174.716626717,"$593,000"
891,"6A Hapua Street, Hataitai, Wellington",2,4,-41.3017939167,174.792471667,"$711,000"
892,"38A Ferry Street, Seatoun, Wellington",0,0,-41.3215696333,174.828906117,$TBC
893,"32 Cooper Street, Karori, Wellington",2,3,-41.2858754333,174.743760683,"$1,197,500"
894,"97 Rodrigo Road, Melrose, Wellington",1,3,-41.3219970833,174.789496817,"$750,000"
895,"184 Wadestown Road, Wadestown, Wellington",2,4,-41.2614091167,174.767820583,"$1,640,000"
896,"7 Braithwaite Street, Karori, Wellington",2,3,-41.2839907333,174.749619317,"$842,500"
897,"16A Wentworth Street, Mornington, Wellington",2,3,-41.3184487,174.76247555,"$1,065,000"
898,"74 Kilbirnie Crescent, Kilbirnie, Wellington",1,3,-41.3153358833,174.7930216,$TBC
899,"12 Inglis Street, Seatoun, Wellington",3,4,-41.3217522333,174.832778467,"$1,837,000"
900,"27 Garden Road, Northland, Wellington",1,2,-41.2833586167,174.760214,"$955,000"
901,"54 Liardet Street, Vogeltown, Wellington",1,2,-41.31465095,174.7700375,"$630,000"
902,"6 Tedder Way, Karori, Wellington",2,4,-41.2806903667,174.731695317,"$820,000"
903,"40 Glen Road, Kelburn, Wellington",2,3,-41.2872183667,174.763306317,"$1,225,000"
904,"8/84 Freyberg Street, Lyall Bay, Wellington",2,3,-41.3274508667,174.792837567,$TBC
905,"67 Waikowhai Street, Ngaio, Wellington",2,3,-41.2539880333,174.769698333,"$837,785"
906,"84 Mills Road, Brooklyn, Wellington",1,3,-41.31526295,174.76522235,"$880,000"
907,"18 Bidwill Street, Mount Cook, Wellington",2,4,-41.30197835,174.772764217,"$1,250,000"
908,"53 Rex Street, Miramar, Wellington",1,3,-41.3128664,174.820654933,"$617,500"
909,"90 Curtis Street, Northland, Wellington",1,3,-41.2787312833,174.75569545,"$760,000"
910,"59 Trelissick Crescent, Ngaio, Wellington",2,4,-41.2571116333,174.77118495,"$1,251,000"
911,"467 Karaka Bay Road, Karaka Bays, Wellington",3,4,-41.29998785,174.831131467,"$1,225,000"
912,"62 Waripori Street, Berhampore, Wellington",1,3,-41.3186484333,174.775895933,"$826,000"
913,"6/200 Onepu Road, Lyall Bay, Wellington",1,2,-41.3279739333,174.79511895,"$550,000"
914,"30 Rodrigo Road, Kilbirnie, Wellington",2,3,-41.3200445667,174.791901933,"$1,215,000"
915,"162 Seatoun Heights Road, Seatoun, Wellington",2,3,-41.31366985,174.826831133,"$1,409,009"
916,"14 Selwyn Terrace, Thorndon, Wellington",2,4,-41.27607945,174.7747372,"$1,300,000"
917,"31 Grant Road, Thorndon, Wellington",2,4,-41.26921795,174.778550183,"$1,100,000"
918,"19 Futuna Close, Karori, Wellington",2,3,-41.2817704167,174.738475817,"$940,000"
919,"67 Townsend Road, Miramar, Wellington",2,3,-41.316085,174.824268433,"$777,000"
920,"5/268 Oriental Parade, Oriental Bay, Wellington",1,2,-41.2910770833,174.79626255,"$1,040,000"
921,"45 Houghton Bay Road, Houghton Bay, Wellington",1,3,-41.3313589167,174.78612955,"$707,000"
922,"9/240 The Terrace, Wellington Central, Wellington",1,3,-41.2882281333,174.771766567,"$770,000"
923,"20 Cathie Place, Karori, Wellington",1,3,-41.2783122167,174.72936615,"$680,000"
924,"22A Lucknow Terrace, Khandallah, Wellington",2,3,-41.2480048333,174.78370635,"$755,000"
925,"4 Astor Street, Karori, Wellington",1,3,-41.2892757,174.724355817,"$783,000"
926,"84A Messines Road, Karori, Wellington",2,3,-41.2891257667,174.749450867,"$800,000"
927,"6 Jeypore Street, Berhampore, Wellington",1,3,-41.3218562,174.773622,"$980,000"
928,"6 Seatoun Heights Road, Seatoun, Wellington",3,4,-41.32304695,174.826851683,"$1,567,000"
929,"21 Sugarloaf Road, Brooklyn, Wellington",1,3,-41.3043608,174.761265133,"$503,100"
930,"11 Strathmore Avenue, Strathmore Park, Wellington",1,3,-41.3255004333,174.820611617,"$945,000"
931,"2 Gordon Street, Newtown, Wellington",1,3,-41.3157682667,174.779816583,"$850,000"
932,"21 Hanson Street, Mount Cook, Wellington",2,3,-41.30578,174.77734975,"$869,000"
933,"7 Izard Road, Khandallah, Wellington",2,4,-41.2464878333,174.796151133,$TBC
934,"57 Nevay Road, Miramar, Wellington",1,3,-41.3085158333,174.82861615,"$840,000"
935,"590 Makara Road, Makara, Wellington",2,3,-41.25641225,174.715144383,"$1,080,000"
936,"99 Houghton Bay Road, Houghton Bay, Wellington",1,2,-41.33425325,174.78817525,"$886,000"
937,"20 Barton Terrace, Thorndon, Wellington",2,4,-41.2776757667,174.769638217,"$1,180,000"
938,"23 Hanson Street, Mount Cook, Wellington",2,3,-41.3058525833,174.777315883,"$836,000"
939,"29 Spencer Street, Crofton Downs, Wellington",3,5,-41.2557801,174.763343383,"$1,243,000"
940,"17 Mairangi Road, Wadestown, Wellington",2,3,-41.2636517833,174.769677883,"$995,000"
941,"107 Nevay Road, Miramar, Wellington",1,3,-41.3049663333,174.828491883,"$670,000"
942,"145 Parkvale Road, Karori, Wellington",1,3,-41.27659935,174.73541555,"$600,000"
943,"13 Makererua Street, Ngaio, Wellington",2,3,-41.2496302167,174.7691286,"$850,000"
944,"4 Rahui Street, Strathmore Park, Wellington",1,3,-41.3317155,174.817613617,"$680,000"
945,"7 Poplar Grove, Thorndon, Wellington",1,2,-41.2746911,174.7731967,"$921,000"
946,"320 Oriental Parade, Oriental Bay, Wellington",2,4,-41.2895402333,174.797474483,"$2,950,000"
947,"100 Creswick Terrace, Northland, Wellington",2,4,-41.2832204667,174.7551936,"$975,000"
948,"450 Evans Bay Parade, Hataitai, Wellington",1,3,-41.3084923833,174.79700435,"$1,050,000"
949,"2E/150 Oriental Parade, Oriental Bay, Wellington",2,3,-41.2912852333,174.790158983,"$2,550,000"
950,"70 Curtis Street, Northland, Wellington",1,3,-41.2806522833,174.754200883,"$814,000"
951,"6A Reuben Avenue, Brooklyn, Wellington",1,3,-41.3071971167,174.762169567,"$710,000"
952,"16 Talavera Terrace, Kelburn, Wellington",2,4,-41.2832935833,174.771674333,"$1,700,000"
953,"17 Clermont Terrace, Kelburn, Wellington",0,0,-41.2833101,174.77120735,"$700,000"
954,"8/6 Brussels Street, Miramar, Wellington",1,2,-41.3125445167,174.8159099,"$820,000"
955,"113 Northland Road, Northland, Wellington",2,3,-41.28005865,174.759339283,"$981,000"
956,"17 Picton Avenue, Newtown, Wellington",1,2,-41.3105520333,174.784865633,"$915,670"
957,"10 Amapur Drive, Khandallah, Wellington",2,3,-41.2454388833,174.783104717,"$950,000"
958,"4/6 Overtoun Terrace, Hataitai, Wellington",1,2,-41.3054275333,174.796446417,"$555,000"
959,"10 Cavendish Square, Strathmore Park, Wellington",3,5,-41.3250158167,174.82542265,"$1,300,000"
960,"154A Parkvale Road, Karori, Wellington",2,3,-41.2766103833,174.736003367,"$751,500"
961,"7 Mcintyre Avenue, Mount Victoria, Wellington",2,3,-41.29334085,174.789617317,"$1,275,000"
962,"385 Karori Road, Karori, Wellington",2,4,-41.28704075,174.7261962,"$1,355,000"
963,"46 Daniell Street, Newtown, Wellington",1,3,-41.3127549167,174.782089767,"$1,145,000"
964,"33 Harbour View Road, Northland, Wellington",1,3,-41.2817288167,174.760644417,"$617,230"
965,"26 Henry Street, Kilbirnie, Wellington",2,3,-41.3128362667,174.791178033,"$1,110,000"
966,"21A David Crescent, Karori, Wellington",2,3,-41.2800143833,174.737730167,"$800,000"
967,"131 Abel Smith Street, Aro Valley, Wellington",1,2,-41.2949041833,174.76952365,$TBC
968,"278 Queens Drive, Lyall Bay, Wellington",1,2,-41.3341664833,174.790675117,"$881,000"
969,"3 Espin Crescent, Karori, Wellington",2,4,-41.2849073333,174.75162005,"$1,234,000"
970,"95 Constable Street, Newtown, Wellington",1,3,-41.3127300333,174.7850979,"$895,150"
971,"17 Boardwalk Lane, Seatoun, Wellington",2,3,-41.3236651333,174.836378883,"$1,200,000"
972,"8 Bengal Street, Khandallah, Wellington",2,4,-41.2532263,174.7903436,"$900,300"
973,"52 Dundas Street, Seatoun, Wellington",2,4,-41.32329005,174.833306767,"$1,670,200"
974,"73 Coromandel Street, Newtown, Wellington",1,3,-41.3122899333,174.78654665,"$978,000"
975,"8 Hepara Street, Hataitai, Wellington",2,4,-41.2974796167,174.7979595,"$801,000"
976,"391B Karori Road, Karori, Wellington",2,3,-41.28711865,174.725580033,"$737,143"
977,"10 Zetland Street, Highbury, Wellington",2,4,-41.2925086,174.75764775,"$955,000"
978,"14 Buller Street, Te Aro, Wellington",2,4,-41.2925729167,174.771293433,"$1,715,000"
979,"225A The Terrace, Wellington Central, Wellington",2,3,-41.2883696167,174.772363383,"$1,210,000"
980,"4/22 Ross Street, Kilbirnie, Wellington",1,2,-41.3196398,174.797803633,"$502,500"
981,"702/38 Jessie Street, Te Aro, Wellington",2,2,-41.2958452167,174.779498533,$TBC
982,"565 Broadway, Miramar, Wellington",1,3,-41.3241422333,174.82547105,"$800,000"
983,"35A Trelissick Crescent, Ngaio, Wellington",2,4,-41.257058,174.770295483,"$1,025,000"
984,"94 Rolleston Street, Mount Cook, Wellington",1,3,-41.3040858167,174.771006283,"$730,000"
985,"18A Barton Terrace, Thorndon, Wellington",1,2,-41.2777579333,174.769545883,"$586,900"
986,"4 Hornsey Road, Melrose, Wellington",2,3,-41.3245710333,174.7885139,"$875,000"
987,"232 Sutherland Road, Lyall Bay, Wellington",1,3,-41.3319643667,174.79023305,"$720,000"
988,"12A Upoko Road, Hataitai, Wellington",1,3,-41.2992839667,174.794910767,"$805,000"
989,"33 Futuna Close, Karori, Wellington",2,3,-41.28098105,174.738538917,"$865,000"
990,"41 Tiketike Way, Brooklyn, Wellington",2,3,-41.3108777,174.761226267,"$815,000"
991,"1 Carroll Street, Ngaio, Wellington",1,3,-41.24742535,174.777454867,"$865,000"
992,"23 Makara Road, Karori, Wellington",1,3,-41.2880615333,174.722038467,"$637,500"
993,"77 Tiketike Way, Brooklyn, Wellington",2,4,-41.3113437167,174.76085295,"$905,000"
994,"105 Wilton Road, Wilton, Wellington",2,3,-41.2679065167,174.761719467,"$750,000"
995,"11/42 Vivian Street, Te Aro, Wellington",2,3,-41.29628005,174.779881717,"$1,068,000"
996,"17 Caribou Place, Kingston, Wellington",1,3,-41.32307305,174.763845367,"$776,000"
997,"31 Priscilla Crescent, Kingston, Wellington",1,3,-41.3219895667,174.767931833,"$830,000"
998,"117 Wexford Road, Miramar, Wellington",1,2,-41.3193768333,174.811482767,"$743,500"
999,"342 The Terrace, Te Aro, Wellington",2,4,-41.2920258167,174.769377867,"$1,515,000"
1000,"139 Townsend Road, Miramar, Wellington",1,3,-41.3190065333,174.823155967,"$777,700"
1001,"41 Simla Crescent, Khandallah, Wellington",2,4,-41.2458765167,174.786486683,"$1,750,000"
1002,"6/59 Mortimer Terrace, Brooklyn, Wellington",1,2,-41.2993764833,174.762542833,"$630,000"
1003,"39 Koromiko Road, Aro Valley, Wellington",2,3,-41.2937329667,174.75562115,"$915,500"
1004,"230C Tinakori Road, Thorndon, Wellington",1,2,-41.2757565667,174.772554617,"$580,000"
1005,"69 Rex Street, Miramar, Wellington",1,2,-41.31331755,174.821791967,"$580,000"
1006,"136 Queens Drive, Lyall Bay, Wellington",2,4,-41.3276983167,174.791689083,"$881,000"
1007,"23A Perth Street, Ngaio, Wellington",1,3,-41.2554240667,174.773487783,"$765,000"
1008,"7 Motueka Street, Ngaio, Wellington",1,3,-41.2477089167,174.771142183,"$918,000"
1009,"57 Sefton Street, Wadestown, Wellington",2,4,-41.2627751167,174.779826017,"$1,395,000"
1010,"22 Silverstream Road, Crofton Downs, Wellington",2,4,-41.25444995,174.764523967,"$1,000,125"
1011,"50 Forres Street, Seatoun, Wellington",2,4,-41.3222312333,174.833641117,"$1,600,000"
1012,"130 Old Porirua Road, Ngaio, Wellington",2,3,-41.2547254,174.77759965,"$1,000,000"
1013,"2/4 Frederick Street, Te Aro, Wellington",1,2,-41.2966169833,174.7788484,"$680,000"
1014,"4 Aplin Terrace, Ngaio, Wellington",1,3,-41.24957035,174.776945233,"$900,000"
1015,"240 Tinakori Road, Thorndon, Wellington",1,2,-41.2762346333,174.772008967,"$749,000"
1016,"564C Adelaide Road, Berhampore, Wellington",1,2,-41.3247424667,174.774818617,"$550,000"
1017,"20A Lancaster Street, Karori, Wellington",2,4,-41.2839905333,174.7469089,"$1,555,000"
1018,"2 Yule Street, Kilbirnie, Wellington",1,3,-41.3191058,174.79938015,"$710,000"
1019,"123A Coromandel Street, Newtown, Wellington",3,5,-41.3144594667,174.787544133,"$925,000"
1020,"57 Bolton Street, Kelburn, Wellington",2,4,-41.2805523667,174.772878183,$TBC
1021,"53 Nicholson Road, Khandallah, Wellington",3,5,-41.24969255,174.792296467,"$1,250,000"
1022,"37 Boardwalk Lane, Seatoun, Wellington",3,5,-41.3244692833,174.836692867,"$2,475,000"
1023,"28 Medway Street, Island Bay, Wellington",1,3,-41.3346185,174.7716415,"$500,000"
1024,"20 Roy Street, Newtown, Wellington",2,3,-41.3191437833,174.782567483,$TBC
1025,"3 Mortimer Terrace, Aro Valley, Wellington",1,3,-41.2976532333,174.764621467,"$820,000"
1026,"49 Hankey Street, Mount Cook, Wellington",1,2,-41.3011733833,174.772175033,"$647,000"
1027,"44I Roxburgh Street, Mount Victoria, Wellington",1,2,-41.2929792667,174.7871509,"$703,000"
1028,"95 Rakau Road, Hataitai, Wellington",2,4,-41.3016837833,174.795221133,"$1,110,000"
1029,"13 Thurleigh Grove, Karori, Wellington",1,2,-41.28906845,174.7200846,"$690,000"
1030,"435 Makara Road, Makara, Wellington",1,3,-41.2663482333,174.707865067,"$1,050,000"
1031,"16 Saddleback Grove, Karori, Wellington",2,3,-41.29568435,174.725284667,"$711,000"
1032,"22 Seatoun Heights Road, Seatoun, Wellington",1,3,-41.3226055167,174.825987867,"$1,145,000"
1033,"72 Ira Street, Miramar, Wellington",1,3,-41.3194251833,174.8203623,"$798,000"
1034,"13 Rewa Road, Hataitai, Wellington",2,4,-41.3053249167,174.798176183,"$1,470,000"
1035,"6 Salisbury Terrace, Mount Cook, Wellington",1,2,-41.305967,174.773224,"$1,002,000"
1036,"3/4 Queen Street, Mount Victoria, Wellington",1,2,-41.2974279,174.785527833,"$495,000"
1037,"59 Karepa Street, Brooklyn, Wellington",1,3,-41.3020512167,174.758784217,"$1,110,000"
1038,"138 Khandallah Road, Khandallah, Wellington",3,4,-41.2478931,174.7860336,"$2,500,000"
1039,"297 Mitchell Street, Brooklyn, Wellington",1,3,-41.3192393,174.758082017,"$725,000"
1040,"25/30 Taranaki Street, Te Aro, Wellington",0,0,-41.2914543667,174.7789312,"$840,000"
1041,"34B Rodrigo Road, Kilbirnie, Wellington",2,3,-41.3207084167,174.79101795,"$640,000"
1042,"112 Seatoun Heights Road, Seatoun, Wellington",3,4,-41.3155435833,174.825678933,"$2,500,000"
1043,"40 Lonsdale Crescent, Rongotai, Wellington",1,3,-41.3214399833,174.80285835,"$745,000"
1044,"35 Connaught Terrace, Brooklyn, Wellington",3,5,-41.30995225,174.76780335,"$1,600,000"
1045,"17 Highbury Crescent, Highbury, Wellington",2,4,-41.2947100833,174.754217533,"$1,270,000"
1046,"42 Gloucester Street, Wilton, Wellington",2,4,-41.2685817833,174.757420133,"$886,000"
1047,"11 Cockayne Road, Khandallah, Wellington",3,5,-41.2468822333,174.7890147,"$1,315,000"
1048,"159 Mitchell Street, Brooklyn, Wellington",2,4,-41.31078365,174.758356283,"$866,000"
1049,"119 Park Road, Miramar, Wellington",1,3,-41.3104803,174.820463867,"$982,000"
1050,"330 South Karori Road, Karori, Wellington",2,4,-41.3078732667,174.7061476,"$1,279,000"
1051,"4 Clive Road, Khandallah, Wellington",2,4,-41.25174,174.79255,"$1,135,000"
1052,"1A/2 Clyde Quay Wharf, Te Aro, Wellington",2,2,-41.2897809167,174.785995783,$TBC
1053,"30 Mills Road, Brooklyn, Wellington",2,4,-41.3121011,174.76573575,"$1,100,000"
1054,"5 Glendavar Street, Berhampore, Wellington",1,3,-41.3217811,174.778495133,"$660,000"
1055,"3 Steeple Lane, Seatoun, Wellington",3,4,-41.3255112833,174.836341083,"$1,655,000"
1056,"16 Wellington Road, Hataitai, Wellington",1,3,-41.3120899833,174.794408717,"$780,000"
1057,"96 Wadestown Road, Wadestown, Wellington",2,3,-41.26162445,174.775090233,"$875,000"
1058,"9 Ardross Avenue, Khandallah, Wellington",2,4,-41.2502115667,174.78784115,"$950,500"
1059,"45A Ganges Road, Khandallah, Wellington",2,4,-41.2476898,174.792608033,"$1,500,000"
1060,"153 The Ridgeway, Mornington, Wellington",2,3,-41.3197837,174.764406383,"$680,000"
1061,"119 Nevay Road, Miramar, Wellington",2,3,-41.3039900801,174.828752931,"$900,000"
1062,"192A Mitchell Street, Brooklyn, Wellington",1,2,-41.3129821667,174.756887017,"$520,000"
1063,"50 Bridge Street, Rongotai, Wellington",1,3,-41.3223472667,174.805174267,"$815,000"
1064,"5 Baxter Way, Karori, Wellington",2,4,-41.2929717333,174.73823125,"$1,010,000"
1065,"18 Ahuriri Street, Strathmore Park, Wellington",1,3,-41.3354250667,174.818902067,"$811,000"
1066,"35 Spencer Street, Crofton Downs, Wellington",2,4,-41.255649,174.76285,"$800,000"
1067,"23 Frandi Street, Thorndon, Wellington",2,4,-41.2667339,174.781143517,"$1,005,000"
1068,"38 Raroa Road, Kelburn, Wellington",2,3,-41.2894087833,174.757160583,"$1,450,000"
1069,"16 Waru Street, Khandallah, Wellington",2,3,-41.2522237167,174.788256417,"$895,000"
1070,"42 Lerwick Terrace, Melrose, Wellington",3,5,-41.3219744,174.791278067,$TBC
1071,"4/84A Endeavour Street, Lyall Bay, Wellington",1,2,-41.3243253333,174.798302617,"$642,000"
1072,"210 Karori Road, Karori, Wellington",2,4,-41.2836244333,174.740734667,"$1,550,000"
1073,"8 Selkirk Way, Karori, Wellington",2,3,-41.2896010333,174.736149517,"$1,235,976"
1074,"49 Barnard Street, Wadestown, Wellington",2,4,-41.2635721167,174.781966417,"$1,010,000"
1075,"34 Coromandel Street, Newtown, Wellington",1,3,-41.31031905,174.785630533,"$841,000"
1076,"277 Queens Drive, Lyall Bay, Wellington",2,4,-41.334285,174.79145,"$1,545,000"
1077,"2/127 Queens Drive, Lyall Bay, Wellington",1,1,-41.3271974333,174.792171583,"$345,000"
1078,"8A Campbell Street, Karori, Wellington",2,3,-41.2849493833,174.739004133,"$880,000"
1079,"18 Somerset Avenue, Newtown, Wellington",2,4,-41.31135095,174.785468433,"$1,502,000"
1080,"97A Allington Road, Karori, Wellington",1,2,-41.2907912833,174.7173853,"$530,000"
1081,"9 Caribou Place, Kingston, Wellington",1,3,-41.3234323833,174.764077367,"$725,000"
1082,"2/22 Parklands Drive, Karori, Wellington",1,3,-41.2908068,174.725803717,"$660,000"
1083,"19 Maida Vale Road, Roseneath, Wellington",1,2,-41.2876578,174.80261885,$TBC
1084,"107 Upland Road, Kelburn, Wellington",2,3,-41.2883857333,174.761280783,"$1,171,000"
1085,"9 Mysore Street, Khandallah, Wellington",2,3,-41.2502046667,174.783386883,"$880,000"
1086,"43 Little George Street, Thorndon, Wellington",1,3,-41.2734566,174.774555217,"$650,000"
1087,"63 Rhine Street, Island Bay, Wellington",1,3,-41.332751,174.770228583,"$791,000"
1088,"31 Havelock Street, Mornington, Wellington",2,3,-41.31666605,174.766175067,$TBC
1089,"45 Norway Street, Aro Valley, Wellington",1,3,-41.2899419333,174.760392383,"$700,000"
1090,"12 Orchard Street, Wadestown, Wellington",2,4,-41.2667029833,174.779462683,"$1,300,000"
1091,"18 North Terrace, Kelburn, Wellington",3,5,-41.2852586167,174.765807633,"$2,570,000"
1092,"36 Overtoun Terrace, Hataitai, Wellington",2,4,-41.30712175,174.796381317,"$1,101,000"
1093,"14 Hepara Street, Hataitai, Wellington",2,3,-41.29709605,174.797755867,"$945,160"
1094,"21 Jefferson Street, Brooklyn, Wellington",3,4,-41.3037629167,174.7657045,"$2,500,000"
1095,"3 Apu Crescent, Lyall Bay, Wellington",1,3,-41.3259297333,174.79617615,"$775,000"
1096,"116 Evans Bay Parade, Roseneath, Wellington",2,3,-41.2937122833,174.80316605,"$966,000"
1097,"97 Ashton Fitchett Drive, Brooklyn, Wellington",2,4,-41.30904415,174.753917117,"$900,000"
1098,"4/12 Anderson Terrace, Mount Cook, Wellington",1,1,-41.3015773833,174.771767533,"$442,000"
1099,"69 Mairangi Road, Wadestown, Wellington",1,3,-41.2640670667,174.76690465,"$725,000"
1100,"60 Chelmsford Street, Ngaio, Wellington",2,4,-41.2471146833,174.77144005,"$1,105,000"
1101,"15A Tio Tio Road, Miramar, Wellington",1,3,-41.32288565,174.823023567,"$680,000"
1102,"14 Ventnor Street, Seatoun, Wellington",1,3,-41.3205471333,174.830203083,"$900,000"
1103,"5 Cassis Place, Crofton Downs, Wellington",2,4,-41.2579835667,174.764688383,"$830,000"
1104,"14 Cleveland Street, Brooklyn, Wellington",2,3,-41.3048742167,174.765970717,"$1,405,000"
1105,"212 Barnard Street, Wadestown, Wellington",2,4,-41.2593346167,174.7834537,"$920,000"
1106,"117A Glenmore Street, Kelburn, Wellington",1,2,-41.284829,174.761165,"$590,248"
1107,"52A Creswick Terrace, Northland, Wellington",2,4,-41.2808075167,174.755019133,"$1,505,000"
1108,"9/77 Tory Street, Te Aro, Wellington",2,3,-41.29496375,174.780768033,"$900,000"
1109,"11 Khouri Avenue, Karori, Wellington",2,4,-41.2862553667,174.7215477,"$1,025,000"
1110,"44A Argentine Avenue, Miramar, Wellington",1,2,-41.3187261,174.8184946,"$300,000"
1111,"33 Tiketike Way, Brooklyn, Wellington",2,3,-41.3114153,174.761321833,"$752,750"
1112,"58 Kandy Crescent, Ngaio, Wellington",2,3,-41.2450321667,174.780244133,"$708,000"
1113,"187 Onepu Road, Lyall Bay, Wellington",1,3,-41.32767095,174.795582617,"$909,090"
1114,"91 Nevay Road, Miramar, Wellington",3,5,-41.3058053167,174.828670567,"$1,250,000"
1115,"26 Waru Street, Khandallah, Wellington",3,5,-41.2525315333,174.787799467,"$1,800,000"
1116,"22 Tai Paku Paku Road, Karaka Bays, Wellington",2,4,-41.30771875,174.83035645,"$1,477,500"
1117,"28A Hanson Street, Mount Cook, Wellington",1,2,-41.3066614167,174.776753733,"$575,000"
1118,"37 Colway Street, Ngaio, Wellington",2,4,-41.2486181167,174.77833885,"$1,075,000"
1119,"34 Rose Street, Wadestown, Wellington",0,0,-41.262755,174.766382,"$400,000"
1120,"24/125 Queens Drive, Lyall Bay, Wellington",1,1,-41.3270499833,174.792199933,"$365,000"
1121,"112 Ohiro Road, Brooklyn, Wellington",2,4,-41.3009279,174.76463705,"$1,300,000"
1122,"99 Austin Street, Mount Victoria, Wellington",3,4,-41.3002951333,174.7862924,"$1,370,000"
1123,"32 Khandallah Road, Ngaio, Wellington",1,3,-41.2471078333,174.778613983,"$912,750"
1124,"75 Camperdown Road, Miramar, Wellington",0,0,-41.3062155667,174.828593317,"$1,100,000"
1125,"8 St Mary St, Thorndon, Wellington",1,3,-41.278693,174.768557,"$928,000"
1126,"21 Kio Road, Hataitai, Wellington",0,0,-41.29766615,174.8034858,"$125,000"
1127,"32 Silverstream Road, Crofton Downs, Wellington",2,3,-41.2539451333,174.763783517,$TBC
1128,"56 Hector Street, Seatoun, Wellington",2,4,-41.3268475667,174.834011267,"$2,100,000"
1129,"73A Ira Street, Miramar, Wellington",2,3,-41.3196002833,174.819934067,"$865,000"
1130,"14 Washington Avenue, Brooklyn, Wellington",2,4,-41.30352585,174.76679615,"$802,500"
1131,"173 Coutts Street, Rongotai, Wellington",2,3,-41.3217260333,174.802246783,"$890,000"
1132,"47A Colway Street, Ngaio, Wellington",2,3,-41.2492037667,174.779011067,"$845,000"
1133,"14 Paparata Street, Karori, Wellington",2,4,-41.2899759667,174.736530867,"$960,000"
1134,"1/19 Parkvale Road, Karori, Wellington",2,3,-41.2836388167,174.736833517,"$710,500"
1135,"12/240 The Terrace, Wellington Central, Wellington",2,3,-41.28830315,174.772037083,"$1,090,000"
1136,"C/3 Colway Street, Ngaio, Wellington",2,3,-41.247457,174.775894,"$885,000"
1137,"B/41 View Road, Houghton Bay, Wellington",0,0,-41.335515,174.789282,"$236,000"
1138,"29 Homewood Avenue, Karori, Wellington",2,4,-41.2800518667,174.746755633,"$1,140,000"
1139,"2/56 Ira Street, Miramar, Wellington",1,2,-41.3208400167,174.820473067,"$600,000"
